Ticker,Name,Exchange,Category Name,Country
72441P.TWO,YUANTA SECURITIES P/W 12/07/16(,TWO,N/A,Taiwan
722593.TWO,YUANTA SECURITIES C/W 22/08/16(,TWO,N/A,Taiwan
721979.TWO,YUANTA SECURITIES C/W 06/06/16(,TWO,N/A,Taiwan
722775.TWO,YUANTA SECURITIES C/W 17/08/16(,TWO,N/A,Taiwan
723274.TWO,YUANTA SECURITIES C/W 19/09/16(,TWO,N/A,Taiwan
722827.TWO,YUANTA SECURITIES C/W 22/08/16(,TWO,N/A,Taiwan
722767.TWO,YUANTA SECURITIES C/W 16/08/16(,TWO,N/A,Taiwan
T0506Y.TWO,YUANTA SECURITIES YUANTA OTC EQ,TWO,N/A,Taiwan
721755.TWO,YUANTA SECURITIES C/W 23/05/16(,TWO,N/A,Taiwan
722776.TWO,YUANTA SECURITIES C/W 17/08/16(,TWO,N/A,Taiwan
723038.TWO,YUANTA SECURITIES C/W 05/09/16(,TWO,N/A,Taiwan
6275.TWO,Yen Sun Technology Corporation,TWO,N/A,Taiwan
721996.TWO,YUANTA SECURITIES C/W 07/06/16(,TWO,N/A,Taiwan
722885.TWO,YUANTA SECURITIES C/W 23/08/16(,TWO,N/A,Taiwan
721867.TWO,YUANTA SECURITIES C/W 30/05/16(,TWO,N/A,Taiwan
722615.TWO,YUANTA SECURITIES C/W 22/08/16(,TWO,N/A,Taiwan
722788.TWO,YUANTA SECURITIES C/W 18/08/16(,TWO,N/A,Taiwan
722888.TWO,YUANTA SECURITIES C/W 23/08/16(,TWO,N/A,Taiwan
4907.TWO,"Fu Yu Property Co., Ltd.",TWO,N/A,Taiwan
721869.TWO,YUANTA SECURITIES C/W 30/05/16(,TWO,N/A,Taiwan
722630.TWO,YUANTA SECURITIES C/W 25/07/16(,TWO,N/A,Taiwan
722837.TWO,YUANTA SECURITIES C/W 22/08/16(,TWO,N/A,Taiwan
722934.TWO,YUANTA SECURITIES C/W 24/08/16(,TWO,N/A,Taiwan
722839.TWO,YUANTA SECURITIES C/W 22/08/16(,TWO,N/A,Taiwan
2221.TWO,"Tachia Yung Ho Machine Industry Co., Ltd",TWO,N/A,Taiwan
722494.TWO,YUANTA SECURITIES C/W 13/07/16(,TWO,N/A,Taiwan
722836.TWO,YUANTA SECURITIES C/W 22/08/16(,TWO,N/A,Taiwan
721786.TWO,YUANTA SECURITIES C/W 23/05/16(,TWO,N/A,Taiwan
722561.TWO,YUANTA SECURITIES C/W 18/07/16(,TWO,N/A,Taiwan
722130.TWO,YUANTA SECURITIES C/W 21/06/16(,TWO,N/A,Taiwan
722466.TWO,YUANTA SECURITIES C/W 12/07/16(,TWO,N/A,Taiwan
722021.TWO,YUANTA SECURITIES C/W 11/07/16(,TWO,N/A,Taiwan
2599.TWO,"Le Young Construction Co., Ltd.",TWO,N/A,Taiwan
722715.TWO,YUANTA SECURITIES C/W 01/08/16(,TWO,N/A,Taiwan
72353P.TWO,YUANTA SECURITIES P/W 31/05/16(,TWO,N/A,Taiwan
5216.TWO,Yodn Lighting Corp.,TWO,N/A,Taiwan
4734.TWO,ZHENG,TWO,N/A,Taiwan
722574.TWO,YUANTA SECURITIES C/W 19/07/16(,TWO,N/A,Taiwan
722749.TWO,YUANTA SECURITIES C/W 15/08/16(,TWO,N/A,Taiwan
722944.TWO,YUANTA SECURITIES C/W 25/08/16(,TWO,N/A,Taiwan
722828.TWO,YUANTA SECURITIES C/W 21/09/16(,TWO,N/A,Taiwan
6423.TWO,Yield Microelectronics Corporation,TWO,N/A,Taiwan
722842.TWO,YUANTA SECURITIES C/W 22/08/16(,TWO,N/A,Taiwan
722889.TWO,YUANTA SECURITIES C/W 23/08/16(,TWO,N/A,Taiwan
722677.TWO,YUANTA SECURITIES C/W 27/07/16(,TWO,N/A,Taiwan
722942.TWO,YUANTA SECURITIES C/W 25/08/16(,TWO,N/A,Taiwan
722588.TWO,YUANTA SECURITIES C/W 20/07/16(,TWO,N/A,Taiwan
721785.TWO,YUANTA SECURITIES C/W 23/05/16(,TWO,N/A,Taiwan
721946.TWO,YUANTA SECURITIES C/W 03/06/16(,TWO,N/A,Taiwan
