Ticker,Name,Exchange,Category Name,Country
121600.KQ,ANP,KOE,N/A,South Korea
094170.KQ,DONGWOON ANATECH,KOE,N/A,South Korea
530006.KS,Samsung Food and Beverage Theme,KSC,N/A,South Korea
211270.KQ,APSI,KOE,N/A,South Korea
054620.KQ,Advanced Process Systems Corporation,KOE,N/A,South Korea
183190.KS,Asia Cement Co. Ltd.,KSC,N/A,South Korea
127710.KQ,ASIA BUSINESS DAILY,KOE,N/A,South Korea
067390.KQ,ASTK,KOE,N/A,South Korea
085620.KS,"Mirae Asset Life Insurance Co., Ltd.",KSC,N/A,South Korea
900110.KQ,East Asia Holdings Investment Limited,KOE,N/A,South Korea
090470.KQ,"Jastech, Ltd.",KOE,N/A,South Korea
71901A58.KS,KB Seoul Solar Special Asset,KSC,N/A,South Korea
224110.KQ,ATEC T&,KOE,N/A,South Korea
182400.KQ,ATGen,KOE,N/A,South Korea
152330.KS,"Korea Auto Glass Co., Ltd.",KSC,N/A,South Korea
950110.KQ,"SBI AXES Co., Ltd.",KOE,N/A,South Korea
200780.KQ,BCWORLDPHARM,KOE,N/A,South Korea
208710.KQ,BIOLOG DEVICE,KOE,N/A,South Korea
217730.KQ,KANGSTEM BIOTECH,KOE,N/A,South Korea
530005.KS,Samsung Biotechnology Theme ETN,KSC,N/A,South Korea
060900.KQ,"L Energy CO., Ltd.",KOE,N/A,South Korea
207760.KQ,Mr. Blue,KOE,N/A,South Korea
008470.KQ,BOOSTER,KOE,N/A,South Korea
206640.KQ,Boditech,KOE,N/A,South Korea
225530.KQ,BoKwang Industry,KOE,N/A,South Korea
500004.KS,Shinhan Brent Futures ETN(H),KSC,N/A,South Korea
500001.KS,Shinhan K200 USD Futures BuySel,KSC,N/A,South Korea
590001.KS,"Mirae Asset Securities Co., Ltd.",KSC,N/A,South Korea
500002.KS,Shinhan USD K200 Futures BuySel,KSC,N/A,South Korea
049180.KQ,"Cellumed Co., Ltd.",KOE,N/A,South Korea
053300.KQ,"The Korea Information Certificate Authority, Incorporated",KOE,N/A,South Korea
570007.KS,TRUE RMB China 5-Year Treasury,KSC,N/A,South Korea
570006.KS,TRUE Inverse China H ETN(H),KSC,N/A,South Korea
530014.KS,Samsung China A50 Futures ETN(H,KSC,N/A,South Korea
001045.KS,CJ Corporation,KSC,N/A,South Korea
011155.KS,CJ Seafood Corporation,KSC,N/A,South Korea
001040.KS,CJ Corporation,KSC,N/A,South Korea
097955.KS,CJ Cheiljedang Corporation,KSC,N/A,South Korea
011150.KS,CJ Seafood Corporation,KSC,N/A,South Korea
900120.KQ,CKH,KOE,N/A,South Korea
221610.KQ,Hansol CNP,KOE,N/A,South Korea
900250.KQ,Crystal New Material,KOE,N/A,South Korea
000590.KS,"CS Holdings Co., Ltd.",KSC,N/A,South Korea
112610.KS,CS Wind Corporation,KSC,N/A,South Korea
225650.KQ,Cuchen,KOE,N/A,South Korea
160980.KQ,CYMECHS,KOE,N/A,South Korea
520003.KS,Daewoo Commodity Futures ETN(H),KSC,N/A,South Korea
196490.KQ,"DA Technology Co.,Ltd.",KOE,N/A,South Korea
215480.KQ,TOEBOX KOREA,KOE,N/A,South Korea
215580.KQ,DAEWOO SPAC 3,KOE,N/A,South Korea
520006.KS,Daewoo EnergyChemicals Core5 ET,KSC,N/A,South Korea
520005.KS,Daewoo Inverse Electronics Core,KSC,N/A,South Korea
140520.KQ,"DaeChang Steel Co., Ltd.",KOE,N/A,South Korea
217270.KQ,Neptune,KOE,N/A,South Korea
520004.KS,Daewoo Electronics Core5 ETN,KSC,N/A,South Korea
113810.KQ,"Dgenx Co., Ltd.",KOE,N/A,South Korea
500012.KS,Shinhan Inverse DI Futures ETN(,KSC,N/A,South Korea
500011.KS,Shinhan DI Futures ETN(H),KSC,N/A,South Korea
530001.KS,Samsung High Div Europe Equity,KSC,N/A,South Korea
500009.KS,Shinhan DJIA Futures ETN(H),KSC,N/A,South Korea
049520.KQ,"DK UIL Co., Ltd.",KOE,N/A,South Korea
230490.KQ,DONGBU SPAC IV,KOE,N/A,South Korea
192080.KQ,DoubleUGames,KOE,N/A,South Korea
002690.KS,"Dongil Steel Mfg. Co.,Ltd.",KSC,N/A,South Korea
004840.KS,"DRB Holding Co., Ltd.",KSC,N/A,South Korea
155660.KS,DSR Corp,KSC,N/A,South Korea
187220.KQ,DTNC,KOE,N/A,South Korea
213420.KQ,DUK SAN NEOLUX,KOE,N/A,South Korea
